975152896	975175679	011100
975175680	975180799	013100
975180800	975181055	013100
975181056	975185919	013100
975185920	975191039	013100
975191040	975196159	013100
975196160	975201279	013100
975201280	975240959	013100
975240960	975241215	013100
975241216	975291135	013100
975291136	975291391	013100
975291392	975306751	013100
975306752	975307775	013100
975307776	975308031	013100
975308032	975308543	013100
975308544	975309055	013100
975309056	975309311	013100
975309312	975310079	013100
975310080	975310847	013100
975310848	975311103	013100
975311104	975311359	013100
975311360	975311615	013100
975311616	975311871	013100
975311872	975314175	013100
975314176	975314431	013100
975314432	975314943	013100
975314944	975315967	013100
975315968	975317759	013100
975317760	975318015	013100
975318016	975318271	013100
975318272	975318527	013100
975318528	975319551	013100
975319552	975320063	013100
975320064	975320319	013100
975320320	975320575	013100
975320576	975321087	013100
975321088	975321855	013100
975321856	975322879	013100
975322880	975323391	013100
975323392	975323647	013100
975323648	975324927	013100
975324928	975325183	013100
975325184	975326719	013100
975326720	975329535	013100
975329536	975331327	013100
975331328	975331583	013100
975331584	975332351	013100
975332352	975340799	013100
975340800	975341055	013100
975341056	975342591	013100
975342592	975343103	013100
975343104	975343359	013100
975343360	975345407	013100
975345408	975345919	013100
975345920	975346687	013100
975346688	975346943	013100
975346944	975347455	013100
975347456	975347711	013100
975347712	975348735	013100
975348736	975348991	013100
975348992	975349247	013100
975349248	975350783	013100
975350784	975351039	013100
975351040	975352063	013100
975352064	975352319	013100
975352320	975352575	013100
975352576	975352831	013100
975352832	975354879	013100
975354880	975355135	013100
975355136	975355903	013100
975355904	975356159	013100
975356160	975356415	013100
975356416	975356671	013100
975356672	975357695	013100
975357696	975357951	013100
975357952	975358207	013100
975358208	975364095	013100
975364096	975364607	013100
975364608	975364863	013100
975364864	975365375	013100
975365376	975365631	013100
975365632	975366143	013100
975366144	975366399	013100
975366400	975366655	013100
975366656	975366911	013100
975366912	975367679	013100
975367680	975367935	013100
975367936	975368191	013100
975368192	975368447	013100
975368448	975369983	013100
975369984	975370751	013100
975370752	975371007	013100
975371008	975371263	013100
975371264	975372287	013100
975372288	975374591	013100
975374592	975376127	013100
975376128	975387903	013100
975387904	975388159	013100
975388160	975391743	013100
975391744	975391999	013100
975392000	975394047	013100
